;;10:39:45
;;10:41:26
;;10:41:46
;;10:42:41
;;10:46:22
;;10:47:25
;;10:48:59
;;10:49:41
;;10:52:16
;;10:56:33
;;10:57:27
;;11:00:24
;;11:00:35
;;11:01:06
;;11:01:22
;;11:02:42
;;11:03:10
;;11:03:15
Ayomide Nig;6;11:03:45
Ayomide Nig;0;11:03:51
Ayomide Nig;0;11:11:25
Ayomide Nig;6;11:11:34
Nikolay LAT;0;11:11:50
Nikolay LAT;0;11:12:07
Nikolay LAT;0;11:12:35
Nikolay LAT;0;11:12:42
Nikolay LAT;0;11:15:16
Nikolay LAT;0;11:15:50
